cellIndex	x	z	P	Q	matNum	fixed
2670	34.75	13.25	-3.25	0	75	false
2671	35.25	13.25	-3.25	0	92	false
2672	35.75	13.25	-3.25	0	81	false
2673	36.25	13.25	-3.25	0	81	false
2674	36.75	13.25	-3.25	0	74	false
2675	37.25	13.25	-3.25	0	80	false
2676	37.75	13.25	-3.25	0	71	false
2677	38.25	13.25	-3.25	0	62	false
2678	38.75	13.25	-3.25	0	96	false
2679	39.25	13.25	-3.25	0	89	false
2680	39.75	13.25	-3.25	0	72	false
2681	40.25	13.25	-3.25	0	66	false
2682	40.75	13.25	-3.25	0	75	false
2683	41.25	13.25	-3.25	0	73	false
2684	41.75	13.25	-3.25	0	38	false
2685	42.25	13.25	-3.25	0	15	false
2686	42.75	13.25	-3.25	0	8	false
2687	43.25	13.25	-3.25	0	29	false
2688	43.75	13.25	-3.25	0	18	false
2689	44.25	13.25	-3.25	0	11	false
2690	44.75	13.25	-3.25	0	22	false
2691	45.25	13.25	-3.25	0	10	false
2692	45.75	13.25	-3.25	0	20	false
2693	46.25	13.25	-3.25	0	35	false
2694	46.75	13.25	-3.25	0	58	false
2695	47.25	13.25	-3.25	0	78	false
2696	47.75	13.25	-3.25	0	56	false
2697	48.25	13.25	-3.25	0	58	false
2698	48.75	13.25	-3.25	0	33	false
2699	49.25	13.25	-3.25	0	58	false
2700	49.75	13.25	-3.25	0	45	false
2701	0.25	13.75	-3.75	0	36	false
2702	0.75	13.75	-3.75	0	46	false
2703	1.25	13.75	-3.75	0	30	false
2704	1.75	13.75	-3.75	0	40	false
2705	2.25	13.75	-3.75	0	62	false
2706	2.75	13.75	-3.75	0	62	false
2707	3.25	13.75	-3.75	0	67	false
2708	3.75	13.75	-3.75	0	44	false
2709	4.25	13.75	-3.75	0	33	false
2710	4.75	13.75	-3.75	0	16	false
2711	5.25	13.75	-3.75	0	4	false
2712	5.75	13.75	-3.75	0	42	false
2713	6.25	13.75	-3.75	0	95	false
2714	6.75	13.75	-3.75	0	99	false
2715	7.25	13.75	-3.75	0	98	false
2716	7.75	13.75	-3.75	0	77	false
2717	8.25	13.75	-3.75	0	43	false
2718	8.75	13.75	-3.75	0	71	false
2719	9.25	13.75	-3.75	0	52	false
2720	9.75	13.75	-3.75	0	29	false
2721	10.25	13.75	-3.75	0	44	false
2722	10.75	13.75	-3.75	0	37	false
2723	11.25	13.75	-3.75	0	51	false
2724	11.75	13.75	-3.75	0	22	false
2725	12.25	13.75	-3.75	0	12	false
2726	12.75	13.75	-3.75	0	5	false
2727	13.25	13.75	-3.75	0	42	false
2728	13.75	13.75	-3.75	0	29	false
2729	14.25	13.75	-3.75	0	40	false
2730	14.75	13.75	-3.75	0	41	false
2731	15.25	13.75	-3.75	0	55	false
2732	15.75	13.75	-3.75	0	92	false
2733	16.25	13.75	-3.75	0	85	false
2734	16.75	13.75	-3.75	0	89	false
2735	17.25	13.75	-3.75	0	69	false
2736	17.75	13.75	-3.75	0	95	false
2737	18.25	13.75	-3.75	0	99	false
2738	18.75	13.75	-3.75	0	99	false
2739	19.25	13.75	-3.75	0	88	false
2740	19.75	13.75	-3.75	0	56	false
2741	20.25	13.75	-3.75	0	53	false
2742	20.75	13.75	-3.75	0	24	false
2743	21.25	13.75	-3.75	0	24	false
2744	21.75	13.75	-3.75	0	9	false
2745	22.25	13.75	-3.75	0	6	false
2746	22.75	13.75	-3.75	0	62	false
2747	23.25	13.75	-3.75	0	86	false
2748	23.75	13.75	-3.75	0	75	false
2749	24.25	13.75	-3.75	0	54	false
2750	24.75	13.75	-3.75	0	51	false
2751	25.25	13.75	-3.75	0	56	false
2752	25.75	13.75	-3.75	0	8	false
2753	26.25	13.75	-3.75	0	45	false
2754	26.75	13.75	-3.75	0	68	false
2755	27.25	13.75	-3.75	0	71	false
2756	27.75	13.75	-3.75	0	52	false
2757	28.25	13.75	-3.75	0	57	false
2758	28.75	13.75	-3.75	0	75	false
2759	29.25	13.75	-3.75	0	95	false
2760	29.75	13.75	-3.75	0	92	false
2761	30.25	13.75	-3.75	0	91	false
2762	30.75	13.75	-3.75	0	72	false
2763	31.25	13.75	-3.75	0	73	false
2764	31.75	13.75	-3.75	0	55	false
2765	32.25	13.75	-3.75	0	48	false
2766	32.75	13.75	-3.75	0	71	false
2767	33.25	13.75	-3.75	0	71	false
2768	33.75	13.75	-3.75	0	68	false
2769	34.25	13.75	-3.75	0	84	false
2770	34.75	13.75	-3.75	0	75	false
2771	35.25	13.75	-3.75	0	86	false
2772	35.75	13.75	-3.75	0	81	false
2773	36.25	13.75	-3.75	0	71	false
2774	36.75	13.75	-3.75	0	74	false
2775	37.25	13.75	-3.75	0	56	false
2776	37.75	13.75	-3.75	0	71	false
2777	38.25	13.75	-3.75	0	62	false
2778	38.75	13.75	-3.75	0	96	false
2779	39.25	13.75	-3.75	0	87	false
2780	39.75	13.75	-3.75	0	72	false
2781	40.25	13.75	-3.75	0	66	false
2782	40.75	13.75	-3.75	0	60	false
2783	41.25	13.75	-3.75	0	56	false
2784	41.75	13.75	-3.75	0	38	false
2785	42.25	13.75	-3.75	0	15	false
2786	42.75	13.75	-3.75	0	24	false
2787	43.25	13.75	-3.75	0	15	false
2788	43.75	13.75	-3.75	0	9	false
2789	44.25	13.75	-3.75	0	11	false
2790	44.75	13.75	-3.75	0	13	false
2791	45.25	13.75	-3.75	0	10	false
2792	45.75	13.75	-3.75	0	18	false
2793	46.25	13.75	-3.75	0	35	false
2794	46.75	13.75	-3.75	0	58	false
2795	47.25	13.75	-3.75	0	30	false
2796	47.75	13.75	-3.75	0	55	false
2797	48.25	13.75	-3.75	0	61	false
2798	48.75	13.75	-3.75	0	47	false
2799	49.25	13.75	-3.75	0	77	false
2800	49.75	13.75	-3.75	0	60	false
2801	0.25	14.25	-4.25	0	25	false
2802	0.75	14.25	-4.25	0	46	false
2803	1.25	14.25	-4.25	0	14	false
2804	1.75	14.25	-4.25	0	40	false
2805	2.25	14.25	-4.25	0	62	false
2806	2.75	14.25	-4.25	0	54	false
2807	3.25	14.25	-4.25	0	32	false
2808	3.75	14.25	-4.25	0	42	false
2809	4.25	14.25	-4.25	0	33	false
2810	4.75	14.25	-4.25	0	16	false
2811	5.25	14.25	-4.25	0	4	false
2812	5.75	14.25	-4.25	0	39	false
2813	6.25	14.25	-4.25	0	96	false
2814	6.75	14.25	-4.25	0	99	false
2815	7.25	14.25	-4.25	0	98	false
2816	7.75	14.25	-4.25	0	71	false
2817	8.25	14.25	-4.25	0	43	false
2818	8.75	14.25	-4.25	0	71	false
2819	9.25	14.25	-4.25	0	32	false
2820	9.75	14.25	-4.25	0	29	false
2821	10.25	14.25	-4.25	0	25	false
2822	10.75	14.25	-4.25	0	48	false
2823	11.25	14.25	-4.25	0	27	false
2824	11.75	14.25	-4.25	0	57	false
2825	12.25	14.25	-4.25	0	17	false
2826	12.75	14.25	-4.25	0	5	false
2827	13.25	14.25	-4.25	0	42	false
2828	13.75	14.25	-4.25	0	29	false
2829	14.25	14.25	-4.25	0	40	false
2830	14.75	14.25	-4.25	0	61	false
2831	15.25	14.25	-4.25	0	55	false
2832	15.75	14.25	-4.25	0	92	false
2833	16.25	14.25	-4.25	0	85	false
2834	16.75	14.25	-4.25	0	89	false
2835	17.25	14.25	-4.25	0	69	false
2836	17.75	14.25	-4.25	0	99	false
2837	18.25	14.25	-4.25	0	99	false
2838	18.75	14.25	-4.25	0	99	false
2839	19.25	14.25	-4.25	0	88	false
2840	19.75	14.25	-4.25	0	54	false
2841	20.25	14.25	-4.25	0	48	false
2842	20.75	14.25	-4.25	0	11	false
2843	21.25	14.25	-4.25	0	8	false
2844	21.75	14.25	-4.25	0	9	false
2845	22.25	14.25	-4.25	0	21	false
2846	22.75	14.25	-4.25	0	62	false
2847	23.25	14.25	-4.25	0	82	false
2848	23.75	14.25	-4.25	0	75	false
2849	24.25	14.25	-4.25	0	54	false
2850	24.75	14.25	-4.25	0	12	false
2851	25.25	14.25	-4.25	0	56	false
2852	25.75	14.25	-4.25	0	8	false
2853	26.25	14.25	-4.25	0	60	false
2854	26.75	14.25	-4.25	0	30	false
2855	27.25	14.25	-4.25	0	32	false
2856	27.75	14.25	-4.25	0	52	false
2857	28.25	14.25	-4.25	0	76	false
2858	28.75	14.25	-4.25	0	78	false
2859	29.25	14.25	-4.25	0	95	false
2860	29.75	14.25	-4.25	0	92	false
2861	30.25	14.25	-4.25	0	99	false
2862	30.75	14.25	-4.25	0	80	false
2863	31.25	14.25	-4.25	0	73	false
2864	31.75	14.25	-4.25	0	55	false
2865	32.25	14.25	-4.25	0	48	false
2866	32.75	14.25	-4.25	0	48	false
2867	33.25	14.25	-4.25	0	67	false
2868	33.75	14.25	-4.25	0	68	false
2869	34.25	14.25	-4.25	0	84	false
2870	34.75	14.25	-4.25	0	93	false
2871	35.25	14.25	-4.25	0	83	false
2872	35.75	14.25	-4.25	0	81	false
2873	36.25	14.25	-4.25	0	48	false
2874	36.75	14.25	-4.25	0	69	false
2875	37.25	14.25	-4.25	0	52	false
2876	37.75	14.25	-4.25	0	17	false
2877	38.25	14.25	-4.25	0	62	false
2878	38.75	14.25	-4.25	0	62	false
2879	39.25	14.25	-4.25	0	87	false
2880	39.75	14.25	-4.25	0	65	false
2881	40.25	14.25	-4.25	0	82	false
2882	40.75	14.25	-4.25	0	60	false
2883	41.25	14.25	-4.25	0	56	false
2884	41.75	14.25	-4.25	0	38	false
2885	42.25	14.25	-4.25	0	15	false
2886	42.75	14.25	-4.25	0	24	false
2887	43.25	14.25	-4.25	0	15	false
2888	43.75	14.25	-4.25	0	1	false
2889	44.25	14.25	-4.25	0	1	false
2890	44.75	14.25	-4.25	0	13	false
2891	45.25	14.25	-4.25	0	13	false
2892	45.75	14.25	-4.25	0	18	false
2893	46.25	14.25	-4.25	0	35	false
2894	46.75	14.25	-4.25	0	58	false
2895	47.25	14.25	-4.25	0	30	false
2896	47.75	14.25	-4.25	0	38	false
2897	48.25	14.25	-4.25	0	61	false
2898	48.75	14.25	-4.25	0	47	false
2899	49.25	14.25	-4.25	0	77	false
2900	49.75	14.25	-4.25	0	55	false
2901	0.25	14.75	-4.75	0	25	false
2902	0.75	14.75	-4.75	0	51	false
2903	1.25	14.75	-4.75	0	51	false
2904	1.75	14.75	-4.75	0	52	false
2905	2.25	14.75	-4.75	0	37	false
2906	2.75	14.75	-4.75	0	48	false
2907	3.25	14.75	-4.75	0	25	false
2908	3.75	14.75	-4.75	0	12	false
2909	4.25	14.75	-4.75	0	2	false
2910	4.75	14.75	-4.75	0	16	false
2911	5.25	14.75	-4.75	0	37	false
2912	5.75	14.75	-4.75	0	39	false
2913	6.25	14.75	-4.75	0	98	false
2914	6.75	14.75	-4.75	0	99	false
2915	7.25	14.75	-4.75	0	93	false
2916	7.75	14.75	-4.75	0	71	false
2917	8.25	14.75	-4.75	0	43	false
2918	8.75	14.75	-4.75	0	39	false
2919	9.25	14.75	-4.75	0	32	false
2920	9.75	14.75	-4.75	0	27	false
2921	10.25	14.75	-4.75	0	23	false
2922	10.75	14.75	-4.75	0	33	false
2923	11.25	14.75	-4.75	0	27	false
2924	11.75	14.75	-4.75	0	57	false
2925	12.25	14.75	-4.75	0	17	false
2926	12.75	14.75	-4.75	0	17	false
2927	13.25	14.75	-4.75	0	42	false
2928	13.75	14.75	-4.75	0	29	false
2929	14.25	14.75	-4.75	0	52	false
2930	14.75	14.75	-4.75	0	61	false
2931	15.25	14.75	-4.75	0	55	false
2932	15.75	14.75	-4.75	0	67	false
2933	16.25	14.75	-4.75	0	60	false
2934	16.75	14.75	-4.75	0	89	false
2935	17.25	14.75	-4.75	0	96	false
2936	17.75	14.75	-4.75	0	99	false
2937	18.25	14.75	-4.75	0	100	false
2938	18.75	14.75	-4.75	0	96	false
2939	19.25	14.75	-4.75	0	73	false
2940	19.75	14.75	-4.75	0	56	false
2941	20.25	14.75	-4.75	0	48	false
2942	20.75	14.75	-4.75	0	19	false
2943	21.25	14.75	-4.75	0	8	false
2944	21.75	14.75	-4.75	0	15	false
2945	22.25	14.75	-4.75	0	21	false
2946	22.75	14.75	-4.75	0	61	false
2947	23.25	14.75	-4.75	0	82	false
2948	23.75	14.75	-4.75	0	51	false
2949	24.25	14.75	-4.75	0	54	false
2950	24.75	14.75	-4.75	0	43	false
2951	25.25	14.75	-4.75	0	56	false
2952	25.75	14.75	-4.75	0	59	false
2953	26.25	14.75	-4.75	0	59	false
2954	26.75	14.75	-4.75	0	5	false
2955	27.25	14.75	-4.75	0	9	false
2956	27.75	14.75	-4.75	0	60	false
2957	28.25	14.75	-4.75	0	64	false
2958	28.75	14.75	-4.75	0	88	false
2959	29.25	14.75	-4.75	0	95	false
2960	29.75	14.75	-4.75	0	95	false
2961	30.25	14.75	-4.75	0	93	false
2962	30.75	14.75	-4.75	0	80	false
2963	31.25	14.75	-4.75	0	83	false
2964	31.75	14.75	-4.75	0	65	false
2965	32.25	14.75	-4.75	0	48	false
2966	32.75	14.75	-4.75	0	48	false
2967	33.25	14.75	-4.75	0	67	false
2968	33.75	14.75	-4.75	0	68	false
2969	34.25	14.75	-4.75	0	92	false
2970	34.75	14.75	-4.75	0	95	false
2971	35.25	14.75	-4.75	0	67	false
2972	35.75	14.75	-4.75	0	81	false
2973	36.25	14.75	-4.75	0	16	false
2974	36.75	14.75	-4.75	0	69	false
2975	37.25	14.75	-4.75	0	55	false
2976	37.75	14.75	-4.75	0	39	false
2977	38.25	14.75	-4.75	0	14	false
2978	38.75	14.75	-4.75	0	35	false
2979	39.25	14.75	-4.75	0	63	false
2980	39.75	14.75	-4.75	0	35	false
2981	40.25	14.75	-4.75	0	66	false
2982	40.75	14.75	-4.75	0	60	false
2983	41.25	14.75	-4.75	0	56	false
2984	41.75	14.75	-4.75	0	17	false
2985	42.25	14.75	-4.75	0	12	false
2986	42.75	14.75	-4.75	0	22	false
2987	43.25	14.75	-4.75	0	15	false
2988	43.75	14.75	-4.75	0	4	false
2989	44.25	14.75	-4.75	0	4	false
2990	44.75	14.75	-4.75	0	11	false
2991	45.25	14.75	-4.75	0	20	false
2992	45.75	14.75	-4.75	0	17	false
2993	46.25	14.75	-4.75	0	17	false
2994	46.75	14.75	-4.75	0	42	false
2995	47.25	14.75	-4.75	0	30	false
2996	47.75	14.75	-4.75	0	38	false
2997	48.25	14.75	-4.75	0	23	false
2998	48.75	14.75	-4.75	0	47	false
2999	49.25	14.75	-4.75	0	49	false
3000	49.75	14.75	-4.75	0	55	false
3001	0.25	15.25	-5.25	0	25	false
3002	0.75	15.25	-5.25	0	25	false
3003	1.25	15.25	-5.25	0	51	false
3004	1.75	15.25	-5.25	0	52	false
3005	2.25	15.25	-5.25	0	33	false
3006	2.75	15.25	-5.25	0	48	false
3007	3.25	15.25	-5.25	0	3	false
3008	3.75	15.25	-5.25	0	10	false
3009	4.25	15.25	-5.25	0	2	false
3010	4.75	15.25	-5.25	0	1	false
3011	5.25	15.25	-5.25	0	37	false
3012	5.75	15.25	-5.25	0	70	false
3013	6.25	15.25	-5.25	0	94	false
3014	6.75	15.25	-5.25	0	100	false
3015	7.25	15.25	-5.25	0	93	false
3016	7.75	15.25	-5.25	0	71	false
3017	8.25	15.25	-5.25	0	59	false
3018	8.75	15.25	-5.25	0	39	false
3019	9.25	15.25	-5.25	0	39	false
3020	9.75	15.25	-5.25	0	27	false
3021	10.25	15.25	-5.25	0	23	false
3022	10.75	15.25	-5.25	0	26	false
3023	11.25	15.25	-5.25	0	27	false
3024	11.75	15.25	-5.25	0	57	false
3025	12.25	15.25	-5.25	0	18	false
3026	12.75	15.25	-5.25	0	11	false
3027	13.25	15.25	-5.25	0	48	false
3028	13.75	15.25	-5.25	0	29	false
3029	14.25	15.25	-5.25	0	34	false
3030	14.75	15.25	-5.25	0	31	false
3031	15.25	15.25	-5.25	0	57	false
3032	15.75	15.25	-5.25	0	60	false
3033	16.25	15.25	-5.25	0	60	false
3034	16.75	15.25	-5.25	0	77	false
3035	17.25	15.25	-5.25	0	96	false
3036	17.75	15.25	-5.25	0	100	false
3037	18.25	15.25	-5.25	0	100	false
3038	18.75	15.25	-5.25	0	86	false
3039	19.25	15.25	-5.25	0	73	false
3040	19.75	15.25	-5.25	0	54	false
3041	20.25	15.25	-5.25	0	15	false
3042	20.75	15.25	-5.25	0	11	false
3043	21.25	15.25	-5.25	0	33	false
3044	21.75	15.25	-5.25	0	34	false
3045	22.25	15.25	-5.25	0	40	false
3046	22.75	15.25	-5.25	0	55	false
3047	23.25	15.25	-5.25	0	63	false
3048	23.75	15.25	-5.25	0	51	false
3049	24.25	15.25	-5.25	0	54	false
3050	24.75	15.25	-5.25	0	29	false
3051	25.25	15.25	-5.25	0	26	false
3052	25.75	15.25	-5.25	0	4	false
3053	26.25	15.25	-5.25	0	65	false
3054	26.75	15.25	-5.25	0	11	false
3055	27.25	15.25	-5.25	0	13	false
3056	27.75	15.25	-5.25	0	32	false
3057	28.25	15.25	-5.25	0	46	false
3058	28.75	15.25	-5.25	0	88	false
3059	29.25	15.25	-5.25	0	81	false
3060	29.75	15.25	-5.25	0	97	false
3061	30.25	15.25	-5.25	0	93	false
3062	30.75	15.25	-5.25	0	89	false
3063	31.25	15.25	-5.25	0	83	false
3064	31.75	15.25	-5.25	0	65	false
3065	32.25	15.25	-5.25	0	47	false
3066	32.75	15.25	-5.25	0	47	false
3067	33.25	15.25	-5.25	0	59	false
3068	33.75	15.25	-5.25	0	78	false
3069	34.25	15.25	-5.25	0	92	false
3070	34.75	15.25	-5.25	0	80	false
3071	35.25	15.25	-5.25	0	72	false
3072	35.75	15.25	-5.25	0	70	false
3073	36.25	15.25	-5.25	0	16	false
3074	36.75	15.25	-5.25	0	69	false
3075	37.25	15.25	-5.25	0	49	false
3076	37.75	15.25	-5.25	0	39	false
3077	38.25	15.25	-5.25	0	14	false
3078	38.75	15.25	-5.25	0	44	false
3079	39.25	15.25	-5.25	0	28	false
3080	39.75	15.25	-5.25	0	35	false
3081	40.25	15.25	-5.25	0	60	false
3082	40.75	15.25	-5.25	0	25	false
3083	41.25	15.25	-5.25	0	25	false
3084	41.75	15.25	-5.25	0	34	false
3085	42.25	15.25	-5.25	0	40	false
3086	42.75	15.25	-5.25	0	10	false
3087	43.25	15.25	-5.25	0	13	false
3088	43.75	15.25	-5.25	0	4	false
3089	44.25	15.25	-5.25	0	11	false
3090	44.75	15.25	-5.25	0	11	false
3091	45.25	15.25	-5.25	0	39	false
3092	45.75	15.25	-5.25	0	17	false
3093	46.25	15.25	-5.25	0	36	false
3094	46.75	15.25	-5.25	0	42	false
3095	47.25	15.25	-5.25	0	20	false
3096	47.75	15.25	-5.25	0	41	false
3097	48.25	15.25	-5.25	0	23	false
3098	48.75	15.25	-5.25	0	56	false
3099	49.25	15.25	-5.25	0	49	false
3100	49.75	15.25	-5.25	0	69	false
3101	0.25	15.75	-5.75	0	52	false
3102	0.75	15.75	-5.75	0	52	false
3103	1.25	15.75	-5.75	0	53	false
3104	1.75	15.75	-5.75	0	60	false
3105	2.25	15.75	-5.75	0	33	false
3106	2.75	15.75	-5.75	0	48	false
3107	3.25	15.75	-5.75	0	10	false
3108	3.75	15.75	-5.75	0	15	false
3109	4.25	15.75	-5.75	0	8	false
3110	4.75	15.75	-5.75	0	1	false
3111	5.25	15.75	-5.75	0	37	false
3112	5.75	15.75	-5.75	0	70	false
3113	6.25	15.75	-5.75	0	94	false
3114	6.75	15.75	-5.75	0	98	false
3115	7.25	15.75	-5.75	0	93	false
3116	7.75	15.75	-5.75	0	91	false
3117	8.25	15.75	-5.75	0	86	false
3118	8.75	15.75	-5.75	0	39	false
3119	9.25	15.75	-5.75	0	14	false
3120	9.75	15.75	-5.75	0	14	false
3121	10.25	15.75	-5.75	0	43	false
3122	10.75	15.75	-5.75	0	26	false
3123	11.25	15.75	-5.75	0	26	false
3124	11.75	15.75	-5.75	0	60	false
3125	12.25	15.75	-5.75	0	33	false
3126	12.75	15.75	-5.75	0	11	false
3127	13.25	15.75	-5.75	0	39	false
3128	13.75	15.75	-5.75	0	45	false
3129	14.25	15.75	-5.75	0	45	false
3130	14.75	15.75	-5.75	0	31	false
3131	15.25	15.75	-5.75	0	31	false
3132	15.75	15.75	-5.75	0	60	false
3133	16.25	15.75	-5.75	0	80	false
3134	16.75	15.75	-5.75	0	77	false
3135	17.25	15.75	-5.75	0	87	false
3136	17.75	15.75	-5.75	0	93	false
3137	18.25	15.75	-5.75	0	99	false
3138	18.75	15.75	-5.75	0	78	false
3139	19.25	15.75	-5.75	0	50	false
3140	19.75	15.75	-5.75	0	18	false
3141	20.25	15.75	-5.75	0	15	false
3142	20.75	15.75	-5.75	0	11	false
3143	21.25	15.75	-5.75	0	26	false
3144	21.75	15.75	-5.75	0	37	false
3145	22.25	15.75	-5.75	0	40	false
3146	22.75	15.75	-5.75	0	67	false
3147	23.25	15.75	-5.75	0	63	false
3148	23.75	15.75	-5.75	0	49	false
3149	24.25	15.75	-5.75	0	26	false
3150	24.75	15.75	-5.75	0	10	false
3151	25.25	15.75	-5.75	0	26	false
3152	25.75	15.75	-5.75	0	4	false
3153	26.25	15.75	-5.75	0	61	false
3154	26.75	15.75	-5.75	0	11	false
3155	27.25	15.75	-5.75	0	11	false
3156	27.75	15.75	-5.75	0	32	false
3157	28.25	15.75	-5.75	0	46	false
3158	28.75	15.75	-5.75	0	63	false
3159	29.25	15.75	-5.75	0	81	false
3160	29.75	15.75	-5.75	0	100	false
3161	30.25	15.75	-5.75	0	96	false
3162	30.75	15.75	-5.75	0	91	false
3163	31.25	15.75	-5.75	0	76	false
3164	31.75	15.75	-5.75	0	76	false
3165	32.25	15.75	-5.75	0	51	false
3166	32.75	15.75	-5.75	0	59	false
3167	33.25	15.75	-5.75	0	59	false
3168	33.75	15.75	-5.75	0	78	false
3169	34.25	15.75	-5.75	0	92	false
3170	34.75	15.75	-5.75	0	80	false
3171	35.25	15.75	-5.75	0	72	false
3172	35.75	15.75	-5.75	0	70	false
3173	36.25	15.75	-5.75	0	35	false
3174	36.75	15.75	-5.75	0	66	false
3175	37.25	15.75	-5.75	0	49	false
3176	37.75	15.75	-5.75	0	71	false
3177	38.25	15.75	-5.75	0	48	false
3178	38.75	15.75	-5.75	0	31	false
3179	39.25	15.75	-5.75	0	28	false
3180	39.75	15.75	-5.75	0	43	false
3181	40.25	15.75	-5.75	0	60	false
3182	40.75	15.75	-5.75	0	50	false
3183	41.25	15.75	-5.75	0	10	false
3184	41.75	15.75	-5.75	0	34	false
3185	42.25	15.75	-5.75	0	40	false
3186	42.75	15.75	-5.75	0	22	false
3187	43.25	15.75	-5.75	0	3	false
3188	43.75	15.75	-5.75	0	4	false
3189	44.25	15.75	-5.75	0	11	false
3190	44.75	15.75	-5.75	0	11	false
3191	45.25	15.75	-5.75	0	39	false
3192	45.75	15.75	-5.75	0	38	false
3193	46.25	15.75	-5.75	0	36	false
3194	46.75	15.75	-5.75	0	34	false
3195	47.25	15.75	-5.75	0	20	false
3196	47.75	15.75	-5.75	0	25	false
3197	48.25	15.75	-5.75	0	23	false
3198	48.75	15.75	-5.75	0	56	false
3199	49.25	15.75	-5.75	0	43	false
3200	49.75	15.75	-5.75	0	69	false
3201	0.25	16.25	-6.25	0	52	false
3202	0.75	16.25	-6.25	0	53	false
3203	1.25	16.25	-6.25	0	53	false
3204	1.75	16.25	-6.25	0	60	false
3205	2.25	16.25	-6.25	0	32	false
3206	2.75	16.25	-6.25	0	32	false
3207	3.25	16.25	-6.25	0	10	false
3208	3.75	16.25	-6.25	0	18	false
3209	4.25	16.25	-6.25	0	12	false
3210	4.75	16.25	-6.25	0	6	false
3211	5.25	16.25	-6.25	0	17	false
3212	5.75	16.25	-6.25	0	70	false
3213	6.25	16.25	-6.25	0	98	false
3214	6.75	16.25	-6.25	0	98	false
3215	7.25	16.25	-6.25	0	93	false
3216	7.75	16.25	-6.25	0	91	false
3217	8.25	16.25	-6.25	0	83	false
3218	8.75	16.25	-6.25	0	39	false
3219	9.25	16.25	-6.25	0	14	false
3220	9.75	16.25	-6.25	0	14	false
3221	10.25	16.25	-6.25	0	47	false
3222	10.75	16.25	-6.25	0	26	false
3223	11.25	16.25	-6.25	0	60	false
3224	11.75	16.25	-6.25	0	60	false
3225	12.25	16.25	-6.25	0	33	false
3226	12.75	16.25	-6.25	0	11	false
3227	13.25	16.25	-6.25	0	39	false
3228	13.75	16.25	-6.25	0	19	false
3229	14.25	16.25	-6.25	0	19	false
3230	14.75	16.25	-6.25	0	36	false
3231	15.25	16.25	-6.25	0	12	false
3232	15.75	16.25	-6.25	0	5	false
3233	16.25	16.25	-6.25	0	62	false
3234	16.75	16.25	-6.25	0	80	false
3235	17.25	16.25	-6.25	0	72	false
3236	17.75	16.25	-6.25	0	93	false
3237	18.25	16.25	-6.25	0	73	false
3238	18.75	16.25	-6.25	0	58	false
3239	19.25	16.25	-6.25	0	44	false
3240	19.75	16.25	-6.25	0	38	false
3241	20.25	16.25	-6.25	0	15	false
3242	20.75	16.25	-6.25	0	11	false
3243	21.25	16.25	-6.25	0	26	false
3244	21.75	16.25	-6.25	0	37	false
3245	22.25	16.25	-6.25	0	49	false
3246	22.75	16.25	-6.25	0	43	false
3247	23.25	16.25	-6.25	0	63	false
3248	23.75	16.25	-6.25	0	36	false
3249	24.25	16.25	-6.25	0	26	false
3250	24.75	16.25	-6.25	0	10	false
3251	25.25	16.25	-6.25	0	36	false
3252	25.75	16.25	-6.25	0	8	false
3253	26.25	16.25	-6.25	0	13	false
3254	26.75	16.25	-6.25	0	11	false
3255	27.25	16.25	-6.25	0	11	false
3256	27.75	16.25	-6.25	0	5	false
3257	28.25	16.25	-6.25	0	50	false
3258	28.75	16.25	-6.25	0	63	false
3259	29.25	16.25	-6.25	0	94	false
3260	29.75	16.25	-6.25	0	100	false
3261	30.25	16.25	-6.25	0	94	false
3262	30.75	16.25	-6.25	0	81	false
3263	31.25	16.25	-6.25	0	75	false
3264	31.75	16.25	-6.25	0	76	false
3265	32.25	16.25	-6.25	0	53	false
3266	32.75	16.25	-6.25	0	53	false
3267	33.25	16.25	-6.25	0	59	false
3268	33.75	16.25	-6.25	0	72	false
3269	34.25	16.25	-6.25	0	72	false
3270	34.75	16.25	-6.25	0	80	false
3271	35.25	16.25	-6.25	0	45	false
3272	35.75	16.25	-6.25	0	45	false
3273	36.25	16.25	-6.25	0	57	false
3274	36.75	16.25	-6.25	0	66	false
3275	37.25	16.25	-6.25	0	23	false
3276	37.75	16.25	-6.25	0	71	false
3277	38.25	16.25	-6.25	0	16	false
3278	38.75	16.25	-6.25	0	31	false
3279	39.25	16.25	-6.25	0	28	false
3280	39.75	16.25	-6.25	0	43	false
3281	40.25	16.25	-6.25	0	60	false
3282	40.75	16.25	-6.25	0	50	false
3283	41.25	16.25	-6.25	0	10	false
3284	41.75	16.25	-6.25	0	62	false
3285	42.25	16.25	-6.25	0	62	false
3286	42.75	16.25	-6.25	0	22	false
3287	43.25	16.25	-6.25	0	3	false
3288	43.75	16.25	-6.25	0	40	false
3289	44.25	16.25	-6.25	0	9	false
3290	44.75	16.25	-6.25	0	19	false
3291	45.25	16.25	-6.25	0	39	false
3292	45.75	16.25	-6.25	0	8	false
3293	46.25	16.25	-6.25	0	6	false
3294	46.75	16.25	-6.25	0	34	false
3295	47.25	16.25	-6.25	0	5	false
3296	47.75	16.25	-6.25	0	58	false
3297	48.25	16.25	-6.25	0	44	false
3298	48.75	16.25	-6.25	0	56	false
3299	49.25	16.25	-6.25	0	66	false
3300	49.75	16.25	-6.25	0	63	false
3301	0.25	16.75	-6.75	0	52	false
3302	0.75	16.75	-6.75	0	33	false
3303	1.25	16.75	-6.75	0	53	false
3304	1.75	16.75	-6.75	0	65	false
